iteration,l1_loss,ssim,total_loss,ema_loss,num_gaussians
45700,0.0546064,0.7355404,0.1385477,0.1519848,1492940
45800,0.0530729,0.6636840,0.1663701,0.1827441,1492940
45900,0.0952069,0.5897676,0.2212171,0.1983130,1492940
46000,0.1120623,0.4149069,0.3012746,0.2247687,1492940
46100,0.1111199,0.4798006,0.2747517,0.2325201,1492940
46200,0.1266230,0.4722826,0.2870608,0.2324922,1492940
46300,0.1043951,0.4184197,0.2952692,0.1971986,1492940
46400,0.1004395,0.4711875,0.2717887,0.1976667,1492940
46500,0.0879852,0.6396961,0.1969127,0.1757354,1492940
46600,0.0832304,0.6875181,0.1749310,0.1635055,1545320
46700,0.0997506,0.6612115,0.1953658,0.2017507,1545320
46800,0.0523224,0.8375419,0.0963766,0.1569572,1545320
46900,0.0583469,0.6991700,0.1553401,0.1742983,1545320
47000,0.0433828,0.8379630,0.0908445,0.1398835,1545320
47100,0.0385192,0.8415494,0.0864918,0.1696068,1545320
47200,0.0971569,0.4064724,0.2957052,0.2252348,1545320
47300,0.0922873,0.3800264,0.3033618,0.2398147,1545320
47400,0.0810599,0.6450007,0.1906357,0.1887319,1545320
47500,0.0573945,0.6768755,0.1636865,0.1719026,1545320
47600,0.0773655,0.6926178,0.1693722,0.1661625,1545320
47700,0.0510945,0.7638674,0.1251097,0.1752983,1545320
47800,0.0887705,0.7726648,0.1441964,0.1636816,1545320
47900,0.0839448,0.6009238,0.2099974,0.1950961,1545320
48000,0.0449114,0.7870258,0.1121365,0.1727703,1545320
48100,0.0952919,0.5337259,0.2436848,0.2165718,1545320
48200,0.0637398,0.7465467,0.1396252,0.1831186,1545320
48300,0.0738802,0.7519016,0.1435675,0.1760676,1545320
48400,0.0669151,0.7453009,0.1420287,0.1518794,1545320
48500,0.0472369,0.8851070,0.0742993,0.1400752,1545320
48600,0.0576492,0.7789410,0.1230131,0.1524238,1545320
48700,0.0907498,0.5777830,0.2233367,0.1855427,1545320
48800,0.0713986,0.7260005,0.1524389,0.1748847,1571402
48900,0.0839081,0.6845987,0.1765054,0.1682234,1571402
49000,0.0604281,0.8067186,0.1135694,0.1678160,1571402
49100,0.0820606,0.7297673,0.1573294,0.1813713,1571402
49200,0.1328311,0.5895699,0.2438707,0.2075691,1571402
49300,0.0706650,0.7579756,0.1392087,0.1721027,1571402
49400,0.0715441,0.6804098,0.1707625,0.1690413,1571402
49500,0.1191418,0.5733938,0.2421276,0.1823057,1571402
49600,0.0878723,0.5608448,0.2283855,0.1983758,1571402
49700,0.0639337,0.8256167,0.1081135,0.1588406,1571402
49800,0.0543201,0.7299868,0.1405973,0.1801402,1571402
49900,0.0500178,0.7808173,0.1176838,0.1518382,1571402
50000,0.0795232,0.7089270,0.1641431,0.1698020,1571402
50100,0.0918128,0.5311298,0.2426357,0.2133677,1571402
50200,0.0803301,0.6177881,0.2010829,0.1772757,1571402
50300,0.0888705,0.5267435,0.2426249,0.1823475,1571402
50400,0.0928794,0.5411513,0.2392671,0.2162650,1571402
50500,0.0532716,0.7767994,0.1212432,0.1523029,1571402
50600,0.1207183,0.5454207,0.2542627,0.1868872,1571402
50700,0.0884005,0.6217483,0.2043409,0.1634860,1571402
50800,0.0711948,0.7080128,0.1595118,0.1715939,1571402
50900,0.0581131,0.7223887,0.1459124,0.1593761,1571402
51000,0.0815376,0.6402417,0.1928259,0.1771120,1629739
51100,0.0727659,0.7125150,0.1586536,0.1639185,1629739
51200,0.0566495,0.7376475,0.1389307,0.1664079,1629739
51300,0.0828831,0.6677611,0.1826254,0.2034066,1629739
51400,0.0737198,0.6786034,0.1727905,0.1958646,1629739
51500,0.0526721,0.6367071,0.1769204,0.2181702,1629739
51600,0.0304815,0.8265377,0.0876738,0.1259562,1629739
51700,0.0903272,0.6184545,0.2068145,0.2154617,1629739
51800,0.1005328,0.5389091,0.2447560,0.2221356,1629739
51900,0.0397142,0.7878344,0.1086947,0.1174441,1629739
52000,0.0944307,0.5049825,0.2546654,0.2137398,1629739
52100,0.0601470,0.7965831,0.1174550,0.1308175,1629739
52200,0.0539953,0.7802712,0.1202887,0.1171219,1629739
52300,0.0824259,0.5955998,0.2112156,0.1924968,1629739
52400,0.0841096,0.7321231,0.1576165,0.1802358,1629739
52500,0.0409107,0.8217111,0.0958620,0.1547788,1629739
52600,0.0616865,0.7494156,0.1372457,0.1610686,1629739
52700,0.0914972,0.7425456,0.1578801,0.1875469,1629739
52800,0.0795938,0.5875527,0.2127352,0.1983435,1629739
52900,0.0867280,0.6456729,0.1937677,0.1761572,1629739
53000,0.0740385,0.7166752,0.1577530,0.1620480,1629739
53100,0.0957759,0.6114457,0.2128873,0.1822314,1629739
53200,0.0926526,0.6623045,0.1906698,0.1949627,1690871
53300,0.0741491,0.7094071,0.1607266,0.1700357,1690871
53400,0.0462860,0.8130143,0.1025659,0.1520800,1690871
53500,0.0592133,0.6530335,0.1743146,0.1826751,1690871
53600,0.0870141,0.4509313,0.2718360,0.2020460,1690871
53700,0.0936568,0.4297908,0.2842778,0.2154936,1690871
53800,0.0751971,0.7230902,0.1558822,0.1594796,1690871
53900,0.0898889,0.6050190,0.2119258,0.1866493,1690871
54000,0.0921874,0.6753828,0.1851593,0.1945690,1690871
54100,0.0670438,0.8437836,0.1027129,0.1444896,1690871
54200,0.0583941,0.7483307,0.1357042,0.1946349,1690871
54300,0.0860623,0.6118290,0.2069058,0.1791410,1690871
54400,0.0540211,0.8006250,0.1121626,0.1488766,1690871
54500,0.0539610,0.7449327,0.1344035,0.1544172,1690871
54600,0.0550096,0.7784363,0.1216313,0.1672739,1690871
54700,0.0412320,0.8664647,0.0781533,0.1564709,1690871
54800,0.0883812,0.5975107,0.2140244,0.1787313,1690871
54900,0.0425629,0.8159953,0.0991396,0.1375276,1690871
55000,0.0695549,0.7594185,0.1379656,0.1304717,1690871
55100,0.0750502,0.6819991,0.1722305,0.1702256,1690871
55200,0.0851298,0.5788705,0.2195297,0.2000321,1690871
55300,0.0545962,0.7732370,0.1234629,0.1549252,1690871
55400,0.0909863,0.5062948,0.2520738,0.1631953,1690871
55500,0.0522070,0.7044320,0.1495514,0.1563925,1706209
55600,0.0880259,0.5718260,0.2240851,0.1727620,1706209
55700,0.1338121,0.7325079,0.1872841,0.1846618,1706209
55800,0.0727748,0.7669948,0.1368670,0.1550900,1706209
55900,0.1101027,0.6250712,0.2160331,0.1758765,1706209
56000,0.0861662,0.6741927,0.1820226,0.1873300,1706209
56100,0.0638296,0.7696688,0.1304303,0.1429602,1706209
56200,0.0726734,0.7224177,0.1546369,0.1581804,1706209
56300,0.0911692,0.7764534,0.1441202,0.1603688,1706209
56400,0.0892645,0.6156311,0.2073063,0.1388939,1706209
56500,0.0751189,0.7028117,0.1639466,0.1671228,1706209
56600,0.0544261,0.8413793,0.0961039,0.1410784,1706209
56700,0.0696597,0.6579589,0.1786123,0.1925058,1706209
56800,0.0880873,0.6341949,0.1991744,0.1819589,1706209
56900,0.0811597,0.6385761,0.1932654,0.1509691,1706209
57000,0.0838093,0.8564569,0.1077029,0.1485379,1706209
57100,0.0744416,0.7632960,0.1393466,0.1431056,1706209
57200,0.1336876,0.7178267,0.1930819,0.1969832,1706209
57300,0.0911046,0.6420308,0.1978505,0.1471255,1706209
57400,0.0641789,0.7634283,0.1331360,0.1546255,1706209
57500,0.0835628,0.6980795,0.1709059,0.1609506,1706209
57600,0.0836670,0.6754247,0.1800303,0.1490072,1706209
57700,0.0676521,0.6037764,0.1990807,0.2000220,1723455
57800,0.0610777,0.7855763,0.1224161,0.1532727,1723455
57900,0.0693716,0.7246276,0.1517719,0.1569616,1723455
58000,0.0334021,0.8292203,0.0883531,0.1465261,1723455
58100,0.0862941,0.6450344,0.1937627,0.1858681,1723455
58200,0.0698401,0.7632948,0.1365861,0.2016568,1723455
58300,0.0636363,0.6713587,0.1696383,0.1675401,1723455
58400,0.0601477,0.8105110,0.1118842,0.1527395,1723455
58500,0.0565843,0.7923693,0.1170029,0.1635069,1723455
58600,0.0255436,0.9075305,0.0523139,0.1378979,1723455
58700,0.0852466,0.6233626,0.2018029,0.1775956,1723455
58800,0.0865095,0.5790336,0.2202923,0.2005694,1723455
58900,0.0538386,0.7670227,0.1254941,0.1360591,1723455
59000,0.0818017,0.7050910,0.1670446,0.1564614,1723455
59100,0.0707312,0.7346926,0.1485617,0.1835896,1723455
59200,0.0925163,0.5717688,0.2268023,0.1956782,1723455
59300,0.0904556,0.6582631,0.1909681,0.1691226,1723455
59400,0.0650737,0.7283899,0.1476883,0.1790050,1723455
59500,0.0770780,0.7300735,0.1542175,0.1732227,1723455
59600,0.0457806,0.7982826,0.1081553,0.1416398,1723455
59700,0.0640053,0.7513174,0.1378762,0.1457880,1723455
59800,0.1030527,0.5187068,0.2543489,0.2021918,1723455
59900,0.0312967,0.8524988,0.0777785,0.1212897,1759985
60000,0.2211561,0.5793195,0.3009659,0.1997274,1759985
60100,0.1006642,0.5929447,0.2232207,0.1718103,1759985
60200,0.0806805,0.6087621,0.2049035,0.1979498,1759985
60300,0.0563660,0.6061224,0.1913707,0.1840537,1759985
60400,0.0719346,0.6968805,0.1644086,0.1367323,1759985
60500,0.1125906,0.4839948,0.2739564,0.2108601,1759985
60600,0.0307005,0.9418958,0.0416620,0.1004810,1759985
60700,0.0523225,0.7639129,0.1258283,0.1802551,1759985
60800,0.0695505,0.7466111,0.1430859,0.1532782,1759985
60900,0.0307614,0.8836607,0.0649926,0.1222193,1759985
61000,0.0788771,0.6523758,0.1863759,0.1575336,1759985
61100,0.0601023,0.7826715,0.1229928,0.1223394,1759985
61200,0.1024823,0.4797654,0.2695832,0.2178728,1759985
61300,0.0506996,0.8514155,0.0898536,0.1461313,1759985
61400,0.0877741,0.5245665,0.2428378,0.2283726,1759985
61500,0.0809296,0.8396125,0.1127128,0.1212219,1759985
61600,0.0690491,0.7138435,0.1558921,0.1392117,1759985
61700,0.0808538,0.6423978,0.1915532,0.1767107,1759985
61800,0.0712041,0.7240036,0.1531211,0.1513598,1759985
61900,0.0865460,0.6385171,0.1965207,0.1787158,1759985
62000,0.0555724,0.8180004,0.1061433,0.1446380,1759985
62100,0.0794926,0.6569380,0.1849204,0.1984465,1796270
62200,0.0550871,0.6975192,0.1540446,0.1352082,1796270
62300,0.0595068,0.7150384,0.1496887,0.1550028,1796270
62400,0.0667800,0.7856879,0.1257928,0.1495847,1796270
62500,0.0833792,0.4784842,0.2586339,0.2146980,1796270
62600,0.0998293,0.5725648,0.2308717,0.2011443,1796270
62700,0.0713352,0.7053954,0.1606430,0.1408198,1796270
62800,0.0698263,0.7540106,0.1402915,0.1690968,1796270
62900,0.0779795,0.6353625,0.1926427,0.1841896,1796270
63000,0.0870953,0.6235058,0.2028549,0.1767204,1796270
63100,0.0980687,0.5498953,0.2388831,0.2233824,1796270
63200,0.0879805,0.5880142,0.2175826,0.1592811,1796270
63300,0.1071114,0.4587142,0.2807811,0.2066587,1796270
63400,0.0572586,0.7268244,0.1436254,0.1537359,1796270
63500,0.0879887,0.7145317,0.1669806,0.1529670,1796270
63600,0.1036405,0.6631316,0.1969316,0.1646245,1796270
63700,0.0502275,0.8275426,0.0991194,0.1013538,1796270
63800,0.1007503,0.5349286,0.2464787,0.2028618,1796270
63900,0.0904259,0.5413899,0.2376996,0.1867915,1796270
64000,0.0579696,0.7533330,0.1334486,0.1735572,1796270
64100,0.0484788,0.8154758,0.1028970,0.1385593,1796270
64200,0.1147743,0.5480708,0.2496362,0.2247941,1796270
64300,0.0849683,0.6524538,0.1899994,0.1919969,1842054
64400,0.0649818,0.7519510,0.1382087,0.1546079,1842054
64500,0.0287288,0.8695373,0.0694224,0.1022517,1842054
64600,0.0415468,0.8102565,0.1008255,0.1466995,1842054
64700,0.0748786,0.7411631,0.1484619,0.1576285,1842054
64800,0.0765135,0.6656094,0.1796644,0.1705005,1842054
64900,0.1721857,0.6664753,0.2367213,0.1962394,1842054
65000,0.0958103,0.6393056,0.2017640,0.1861304,1842054
65100,0.0492996,0.8068800,0.1068278,0.1489398,1842054
65200,0.0521836,0.7861518,0.1168495,0.1355552,1842054
65300,0.0856019,0.6212402,0.2028651,0.1964206,1842054
65400,0.0866228,0.4890714,0.2563452,0.1952098,1842054
65500,0.0983775,0.6397730,0.2031173,0.1726174,1842054
65600,0.0434132,0.7561671,0.1235811,0.1467961,1842054
65700,0.1013220,0.4704280,0.2726220,0.2103629,1842054
65800,0.0858919,0.6429953,0.1943370,0.1739568,1842054
65900,0.0314512,0.8938535,0.0613293,0.1252946,1842054
66000,0.0378888,0.8581339,0.0794798,0.1163381,1842054
66100,0.0550314,0.7110264,0.1486083,0.1825118,1842054
66200,0.0984649,0.4056857,0.2968047,0.2406070,1842054
66300,0.0539912,0.7531917,0.1311181,0.1569167,1842054
66400,0.1019325,0.5232040,0.2518779,0.1844985,1842054
66500,0.0615753,0.7014484,0.1563658,0.1482421,1893634
66600,0.1063422,0.6953446,0.1856675,0.1574795,1893634
66700,0.0941157,0.5462651,0.2379634,0.1812773,1893634
66800,0.0842464,0.6185765,0.2031173,0.2026331,1893634
66900,0.1469431,0.6682668,0.2208592,0.1759986,1893634
67000,0.1097382,0.7322986,0.1729235,0.1476047,1893634
67100,0.0639683,0.7537971,0.1368621,0.1262920,1893634
67200,0.0776369,0.7040952,0.1649441,0.1581099,1893634
67300,0.0727415,0.6730487,0.1744254,0.1918415,1893634
67400,0.1157170,0.5779010,0.2382698,0.1755963,1893634
67500,0.0704741,0.6669205,0.1755163,0.1705967,1893634
67600,0.1201351,0.8642437,0.1263835,0.1493739,1893634
67700,0.0885156,0.5673411,0.2261729,0.2142113,1893634
67800,0.0880701,0.5548311,0.2309096,0.1874983,1893634
67900,0.0905751,0.6645795,0.1885132,0.1629075,1893634
68000,0.0797285,0.7766657,0.1371709,0.1769537,1893634
68100,0.0351666,0.8151684,0.0950326,0.1426902,1893634
68200,0.0556660,0.7498848,0.1334457,0.1520555,1893634
68300,0.0443383,0.8096424,0.1027460,0.1317289,1893634
68400,0.0805692,0.8211919,0.1198648,0.1446663,1893634
68500,0.0785581,0.5619732,0.2223456,0.1848800,1893634
68600,0.0627308,0.6258921,0.1872817,0.1938426,1893634
68700,0.0658998,0.7249346,0.1495660,0.1587144,1943277
68800,0.0374732,0.7821717,0.1096152,0.1267276,1943277
68900,0.0746738,0.7002487,0.1647048,0.1955552,1943277
69000,0.0564792,0.5809344,0.2015138,0.2089152,1943277
69100,0.0808257,0.6708072,0.1801725,0.1780354,1943277
69200,0.1052399,0.6141589,0.2174804,0.2058439,1943277
69300,0.0821257,0.6882795,0.1739636,0.1526968,1943277
69400,0.0488851,0.8480079,0.0901279,0.1397209,1943277
69500,0.0716109,0.7407118,0.1466818,0.1440974,1943277
69600,0.0756517,0.7783000,0.1340711,0.1678290,1943277
69700,0.0339507,0.8555225,0.0781614,0.1155236,1943277
69800,0.0592067,0.7917409,0.1188277,0.1391340,1943277
69900,0.0292713,0.8908219,0.0612340,0.1488183,1943277
70000,0.0440306,0.8157957,0.1001001,0.1498040,1943277
70100,0.0388266,0.7671741,0.1164263,0.1434380,1943277
70200,0.0834325,0.6614770,0.1854687,0.1761421,1943277
70300,0.0608495,0.8131992,0.1112300,0.1781873,1943277
70400,0.0442659,0.8332521,0.0932587,0.1045333,1943277
70500,0.0495641,0.8479117,0.0905738,0.1486257,1943277
70600,0.1456521,0.7026207,0.2063430,0.1951745,1943277
70700,0.0779193,0.7572843,0.1438379,0.1252023,1943277
70800,0.0743440,0.6942209,0.1669180,0.1446292,1943277
70900,0.0371632,0.9390156,0.0466917,0.1390887,1943277
71000,0.0797796,0.6825095,0.1748639,0.1690986,2020459
71100,0.0824495,0.6890064,0.1738671,0.1694943,2020459
71200,0.0623043,0.7437021,0.1399017,0.1567694,2020459
71300,0.0691962,0.7816063,0.1288752,0.1561966,2020459
71400,0.0736950,0.7209039,0.1558554,0.1724657,2020459
71500,0.0856003,0.6667314,0.1846676,0.1731094,2020459
71600,0.0407134,0.6890290,0.1488165,0.1720749,2020459
71700,0.0575238,0.8229010,0.1053539,0.1445305,2020459
71800,0.0721531,0.6911073,0.1668489,0.1395375,2020459
71900,0.0639433,0.7120208,0.1535577,0.1657750,2020459
72000,0.0614495,0.7314947,0.1442719,0.1721239,2020459
72100,0.0826060,0.5001613,0.2494991,0.2157781,2020459
72200,0.0581293,0.7406106,0.1386333,0.1654679,2020459
72300,0.0907402,0.6973618,0.1754994,0.1996561,2020459
72400,0.0691088,0.7012942,0.1609476,0.1900025,2020459
72500,0.0797996,0.5445195,0.2300719,0.2072109,2020459
72600,0.0401459,0.8146298,0.0982356,0.1493459,2020459
72700,0.0791834,0.6688074,0.1799870,0.1853600,2020459
72800,0.0765322,0.7482065,0.1466367,0.1379773,2020459
72900,0.0479699,0.7856981,0.1145027,0.1325084,2020459
73000,0.0944056,0.4073315,0.2937107,0.2077039,2020459
73100,0.0518508,0.7712655,0.1226043,0.1505147,2020459
73200,0.0424606,0.8585113,0.0820719,0.1267684,2064283
73300,0.0758986,0.5356778,0.2312681,0.1761985,2064283
73400,0.0856782,0.5684496,0.2240271,0.1823366,2064283
73500,0.0835908,0.7110730,0.1657253,0.1315183,2064283
73600,0.0841623,0.6766821,0.1798245,0.1518433,2064283
73700,0.0526315,0.8470688,0.0927514,0.1406645,2064283
73800,0.0855743,0.4528031,0.2702233,0.2151655,2064283
73900,0.0650459,0.8208959,0.1106692,0.1180088,2064283
74000,0.0554804,0.7350488,0.1392687,0.1629649,2064283
74100,0.0907259,0.6607765,0.1901249,0.1754826,2064283
74200,0.0552590,0.8086338,0.1097019,0.1324729,2064283
74300,0.0514508,0.7610648,0.1264446,0.1417442,2064283
74400,0.0469496,0.8070284,0.1053584,0.1432126,2064283
74500,0.0656331,0.7681811,0.1321074,0.1646772,2064283
74600,0.0843131,0.5422102,0.2337038,0.2228351,2064283
74700,0.0617033,0.7793040,0.1253004,0.1299940,2064283
74800,0.0497942,0.7794838,0.1180830,0.1652693,2064283
74900,0.0697633,0.7833544,0.1285162,0.1393928,2064283
75000,0.0534252,0.8102621,0.1079503,0.1431073,2064283
75100,0.0713625,0.7197709,0.1549091,0.1399650,2064283
75200,0.0695256,0.7715359,0.1331010,0.1372979,2064283
75300,0.1184997,0.6843739,0.1973503,0.1729256,2064283
75400,0.0399080,0.7953832,0.1057915,0.1415766,2120390
75500,0.0583003,0.7959228,0.1166111,0.1398699,2120390
75600,0.0902920,0.6304713,0.2019866,0.1772700,2120390
75700,0.1059380,0.5973099,0.2246388,0.2089399,2120390
75800,0.0943024,0.6729797,0.1873896,0.1613980,2120390
75900,0.0804694,0.7240356,0.1586674,0.1447566,2120390
76000,0.0253650,0.9254987,0.0450196,0.0792892,2120390
76100,0.0500720,0.8252267,0.0999525,0.1294994,2120390
76200,0.0440006,0.7384791,0.1310088,0.1422052,2120390
76300,0.0751608,0.7292089,0.1534129,0.1795530,2120390
76400,0.0578884,0.8004541,0.1145514,0.1514283,2120390
76500,0.0941182,0.5668023,0.2297500,0.1665952,2120390
76600,0.0396388,0.7275083,0.1327799,0.1710858,2120390
76700,0.0747176,0.8437710,0.1073222,0.1145089,2120390
76800,0.0842950,0.6897272,0.1746861,0.1815529,2120390
76900,0.0603949,0.6264278,0.1856658,0.1675205,2120390
77000,0.0854259,0.6048158,0.2093292,0.1791114,2120390
77100,0.0530932,0.7553815,0.1297033,0.1507505,2120390
77200,0.0687724,0.8238678,0.1117163,0.1555972,2120390
77300,0.0507809,0.7123019,0.1455478,0.1219742,2120390
77400,0.0681725,0.7454569,0.1427207,0.1241025,2120390
77500,0.0950692,0.7727537,0.1479400,0.1645596,2120390
77600,0.0836113,0.6741205,0.1805186,0.1600249,2176695
77700,0.0345687,0.8317138,0.0880557,0.1105199,2176695
77800,0.0537697,0.7904058,0.1160995,0.1275928,2176695
77900,0.0391010,0.8724642,0.0744750,0.1174079,2176695
78000,0.0887570,0.5745689,0.2234266,0.1643104,2176695
78100,0.0597835,0.7363957,0.1413118,0.1551510,2176695
78200,0.0990050,0.5131878,0.2541279,0.1899806,2176695
78300,0.0427617,0.7969064,0.1068945,0.1293154,2176695
78400,0.0595396,0.7415557,0.1391015,0.1315314,2176695
78500,0.0763048,0.6902457,0.1696846,0.1786356,2176695
78600,0.0469102,0.8544893,0.0863504,0.1421570,2176695
78700,0.0761920,0.5803663,0.2135687,0.1756039,2176695
78800,0.1014874,0.5665722,0.2342635,0.2117520,2176695
78900,0.0706343,0.7027359,0.1612862,0.1344931,2176695
79000,0.0348338,0.8908188,0.0645728,0.1246349,2176695
79100,0.0610398,0.7305098,0.1444200,0.1454414,2176695
79200,0.0780436,0.7254244,0.1566564,0.1501951,2176695
79300,0.0826182,0.6036866,0.2080963,0.1892788,2176695
79400,0.0731036,0.6642765,0.1781515,0.1311506,2176695
79500,0.0347167,0.8649242,0.0748603,0.1168565,2176695
79600,0.0664243,0.6444715,0.1820660,0.1357006,2176695
79700,0.0564066,0.7700472,0.1258251,0.1149694,2176695
79800,0.0857485,0.6801671,0.1793823,0.1531592,2192246
79900,0.0411796,0.8258207,0.0943795,0.1359960,2192246
80000,0.0790653,0.7314911,0.1548427,0.1547348,2192246
80100,0.0844463,0.6874871,0.1756729,0.1383649,2192246
80200,0.0290763,0.8403693,0.0812981,0.1338773,2192246
80300,0.0758985,0.6333507,0.1921988,0.1688864,2192246
80400,0.0630472,0.7218114,0.1491038,0.1617130,2192246
80500,0.0323501,0.8683822,0.0720572,0.1187221,2192246
80600,0.0691425,0.7918265,0.1247549,0.1301267,2192246
80700,0.0703500,0.7532784,0.1408987,0.1694030,2192246
80800,0.0340154,0.8397498,0.0845093,0.1381856,2192246
80900,0.0573713,0.7015615,0.1537982,0.1488904,2192246
81000,0.0637110,0.7316420,0.1455698,0.1404202,2192246
81100,0.0571382,0.8000062,0.1142805,0.1289801,2192246
81200,0.0473333,0.7226942,0.1393223,0.1731252,2192246
81300,0.0566880,0.7408323,0.1376799,0.1417057,2192246
81400,0.0388498,0.8656123,0.0770650,0.1214768,2192246
81500,0.0426960,0.8434463,0.0882391,0.1205574,2192246
81600,0.0592941,0.8552777,0.0934654,0.1237295,2192246
81700,0.0481269,0.7590027,0.1252751,0.1342833,2192246
81800,0.0585318,0.8290638,0.1034936,0.1572476,2192246
81900,0.0659656,0.8587523,0.0960784,0.1029958,2192246
82000,0.0684648,0.7555513,0.1388584,0.1279129,2224529
82100,0.0503843,0.8014867,0.1096359,0.1351651,2224529
82200,0.0462772,0.8103787,0.1036149,0.1540741,2224529
82300,0.0894946,0.5605843,0.2294630,0.1936634,2224529
82400,0.0550199,0.8403756,0.0968617,0.1166985,2224529
82500,0.1040448,0.6020468,0.2216081,0.1735396,2224529
